trace,fixture,config,waste,h,issued,useful,useful_miss,share_issued,share_useful_miss,total_issued,total_useful_miss,scored_misses
gcc,h32,h32/best-ev-w0.05,0.050,21,28905,17929,46,0.027321,0.003320,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,22,28531,17488,14,0.026967,0.001010,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,23,28338,17246,38,0.026785,0.002742,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,24,28108,17380,35,0.026568,0.002526,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,25,27808,16833,75,0.026284,0.005412,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,26,27439,16678,30,0.025935,0.002165,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,27,27244,16702,37,0.025751,0.002670,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,28,27402,16482,491,0.025900,0.035433,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,29,26881,16069,161,0.025408,0.011619,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,30,26542,16133,29,0.025087,0.002093,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,31,26818,16063,86,0.025348,0.006206,1057980,13857,33055
gcc,h32,h32/best-ev-w0.05,0.050,32,27171,16609,908,0.025682,0.065526,1057980,13857,33055
gcc,coarse,coarse/best-ev-w0.05,0.050,1,115820,93045,1307,0.179868,0.099528,643918,13132,33055
gcc,coarse,coarse/best-ev-w0.05,0.050,2,115091,88705,4932,0.178735,0.375571,643918,13132,33055
gcc,coarse,coarse/best-ev-w0.05,0.050,4,111315,79737,3903,0.172871,0.297213,643918,13132,33055
gcc,coarse,coarse/best-ev-w0.05,0.050,8,102616,69907,449,0.159362,0.034191,643918,13132,33055
gcc,coarse,coarse/best-ev-w0.05,0.050,16,99687,68164,385,0.154813,0.029318,643918,13132,33055
gcc,coarse,coarse/best-ev-w0.05,0.050,32,99389,65684,2156,0.154350,0.164179,643918,13132,33055
gcc,h32,h32/best-ev-w0.25,0.250,1,38486,30711,1107,0.053882,0.095944,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,2,38958,30212,4460,0.054543,0.386549,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,3,33632,24861,1661,0.047087,0.143959,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,4,30422,21617,418,0.042592,0.036228,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,5,29922,20881,1170,0.041892,0.101404,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,6,27007,18272,64,0.037811,0.005547,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,7,25957,17128,54,0.036341,0.004680,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,8,25058,16536,153,0.035083,0.013261,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,9,24073,15857,43,0.033703,0.003727,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,10,23421,15240,64,0.032791,0.005547,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,11,22656,14714,31,0.031720,0.002687,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,12,22135,14437,47,0.030990,0.004073,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,13,21643,13944,53,0.030301,0.004594,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,14,21075,13571,24,0.029506,0.002080,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,15,20687,13488,47,0.028963,0.004073,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,16,20348,13270,112,0.028488,0.009707,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,17,19896,12899,34,0.027855,0.002947,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,18,19612,12791,53,0.027458,0.004594,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,19,19231,12335,38,0.026924,0.003293,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,20,18948,12294,19,0.026528,0.001647,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,21,18679,12157,26,0.026152,0.002253,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,22,18425,12005,23,0.025796,0.001993,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,23,18204,11769,32,0.025487,0.002773,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,24,18011,11843,39,0.025216,0.003380,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,25,17775,11465,55,0.024886,0.004767,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,26,17506,11258,29,0.024509,0.002513,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,27,17589,11401,269,0.024626,0.023314,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,28,17535,11271,449,0.024550,0.038915,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,29,16878,10694,28,0.023630,0.002427,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,30,16701,10687,21,0.023382,0.001820,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,31,16520,10383,20,0.023129,0.001733,714259,11538,33055
gcc,h32,h32/best-ev-w0.25,0.250,32,17269,11269,895,0.024178,0.077570,714259,11538,33055
gcc,coarse,coarse/best-ev-w0.25,0.250,1,61107,49355,1276,0.189716,0.117064,322098,10900,33055
gcc,coarse,coarse/best-ev-w0.25,0.250,2,60716,47515,4749,0.188502,0.435688,322098,10900,33055
gcc,coarse,coarse/best-ev-w0.25,0.250,4,54652,40380,2228,0.169675,0.204404,322098,10900,33055
gcc,coarse,coarse/best-ev-w0.25,0.250,8,49991,35216,386,0.155204,0.035413,322098,10900,33055
gcc,coarse,coarse/best-ev-w0.25,0.250,16,48279,33737,868,0.149889,0.079633,322098,10900,33055
gcc,coarse,coarse/best-ev-w0.25,0.250,32,47353,31697,1393,0.147014,0.127798,322098,10900,33055
gcc,h32,h32/best-ev-w1.00,1.000,1,24698,19831,872,0.067968,0.083758,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,2,25635,20380,4335,0.070547,0.416387,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,3,20639,15524,1546,0.056798,0.148497,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,4,18503,13666,1153,0.050920,0.110748,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,5,16256,11531,191,0.044736,0.018346,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,6,15002,10520,55,0.041285,0.005283,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,7,14043,9627,42,0.038646,0.004034,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,8,13322,9186,116,0.036662,0.011142,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,9,12573,8612,53,0.034600,0.005091,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,10,11954,8101,34,0.032897,0.003266,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,11,11382,7642,30,0.031323,0.002882,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,12,10989,7432,31,0.030241,0.002978,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,13,10603,7070,44,0.029179,0.004226,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,14,10178,6806,16,0.028009,0.001537,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,15,9860,6649,43,0.027134,0.004130,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,16,9617,6507,94,0.026466,0.009029,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,17,9273,6131,18,0.025519,0.001729,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,18,9007,6048,26,0.024787,0.002497,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,19,8955,5949,197,0.024644,0.018922,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,20,8581,5742,20,0.023615,0.001921,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,21,8415,5585,26,0.023158,0.002497,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,22,8225,5494,7,0.022635,0.000672,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,23,8100,5394,12,0.022291,0.001153,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,24,7921,5377,15,0.021798,0.001441,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,25,7810,5216,66,0.021493,0.006339,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,26,7595,5016,11,0.020901,0.001057,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,27,7465,4924,13,0.020543,0.001249,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,28,7795,5258,441,0.021452,0.042359,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,29,7230,4754,29,0.019897,0.002786,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,30,7086,4717,8,0.019500,0.000768,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,31,6977,4561,25,0.019200,0.002401,363377,10411,33055
gcc,h32,h32/best-ev-w1.00,1.000,32,7688,5320,842,0.021157,0.080876,363377,10411,33055
gcc,coarse,coarse/best-ev-w1.00,1.000,1,25155,20271,900,0.196940,0.095178,127729,9456,33055
gcc,coarse,coarse/best-ev-w1.00,1.000,2,26328,21075,4339,0.206124,0.458862,127729,9456,33055
gcc,coarse,coarse/best-ev-w1.00,1.000,4,22017,16642,2170,0.172373,0.229484,127729,9456,33055
gcc,coarse,coarse/best-ev-w1.00,1.000,8,18585,13315,211,0.145503,0.022314,127729,9456,33055
gcc,coarse,coarse/best-ev-w1.00,1.000,16,19024,13743,1658,0.148940,0.175338,127729,9456,33055
gcc,coarse,coarse/best-ev-w1.00,1.000,32,16620,11163,178,0.130119,0.018824,127729,9456,33055
gcc,h32,h32/best-ev-w4.00,4.000,1,24511,19664,782,0.067900,0.091666,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,2,24673,19660,3638,0.068349,0.426445,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,3,19635,14713,755,0.054393,0.088501,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,4,17931,13104,613,0.049672,0.071856,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,5,16288,11572,234,0.045121,0.027429,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,6,15030,10554,73,0.041636,0.008557,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,7,14026,9616,40,0.038855,0.004689,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,8,13333,9185,117,0.036935,0.013715,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,9,12561,8618,42,0.034796,0.004923,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,10,11961,8103,36,0.033134,0.004220,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,11,11379,7628,24,0.031522,0.002813,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,12,10980,7418,26,0.030417,0.003048,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,13,10747,7203,171,0.029771,0.020045,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,14,10249,6859,71,0.028392,0.008323,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,15,9881,6661,51,0.027372,0.005978,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,16,9617,6517,92,0.026641,0.010784,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,17,9288,6141,20,0.025729,0.002344,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,18,9026,6059,28,0.025004,0.003282,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,19,8939,5935,190,0.024763,0.022272,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,20,8591,5742,23,0.023799,0.002696,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,21,8416,5581,23,0.023314,0.002696,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,22,8238,5512,11,0.022821,0.001289,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,23,8101,5401,15,0.022441,0.001758,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,24,7942,5387,26,0.022001,0.003048,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,25,7808,5216,70,0.021630,0.008205,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,26,7604,5020,15,0.021064,0.001758,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,27,7481,4928,16,0.020724,0.001876,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,28,7787,5261,441,0.021571,0.051694,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,29,7225,4744,22,0.020015,0.002579,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,30,7091,4716,10,0.019643,0.001172,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,31,6963,4542,17,0.019289,0.001993,360987,8531,33055
gcc,h32,h32/best-ev-w4.00,4.000,32,7685,5318,839,0.021289,0.098347,360987,8531,33055
gcc,coarse,coarse/best-ev-w4.00,4.000,1,25051,20193,932,0.199836,0.120258,125358,7750,33055
gcc,coarse,coarse/best-ev-w4.00,4.000,2,25187,20207,3519,0.200921,0.454065,125358,7750,33055
gcc,coarse,coarse/best-ev-w4.00,4.000,4,21025,15718,1294,0.167720,0.166968,125358,7750,33055
gcc,coarse,coarse/best-ev-w4.00,4.000,8,18553,13282,209,0.148000,0.026968,125358,7750,33055
gcc,coarse,coarse/best-ev-w4.00,4.000,16,18955,13686,1634,0.151207,0.210839,125358,7750,33055
gcc,coarse,coarse/best-ev-w4.00,4.000,32,16587,11139,162,0.132317,0.020903,125358,7750,33055
gcc,h32,h32/best-ev-w16.00,16.000,1,24452,19603,737,0.067765,0.088486,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,2,24498,19511,3493,0.067892,0.419378,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,3,19670,14750,791,0.054512,0.094969,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,4,17934,13106,620,0.049701,0.074439,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,5,16256,11535,196,0.045051,0.023532,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,6,15110,10629,148,0.041875,0.017769,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,7,14043,9631,53,0.038918,0.006363,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,8,13342,9189,123,0.036975,0.014768,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,9,12576,8625,50,0.034852,0.006003,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,10,11974,8108,41,0.033184,0.004923,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,11,11388,7635,27,0.031560,0.003242,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,12,10994,7426,31,0.030468,0.003722,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,13,10641,7100,67,0.029490,0.008044,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,14,10210,6818,29,0.028295,0.003482,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,15,9892,6666,53,0.027414,0.006363,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,16,9629,6524,96,0.026685,0.011526,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,17,9305,6146,23,0.025787,0.002761,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,18,9030,6060,28,0.025025,0.003362,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,19,8940,5939,190,0.024776,0.022812,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,20,8594,5744,27,0.023817,0.003242,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,21,8415,5579,21,0.023321,0.002521,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,22,8240,5513,11,0.022836,0.001321,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,23,8103,5403,15,0.022456,0.001801,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,24,7939,5381,22,0.022002,0.002641,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,25,7822,5230,84,0.021677,0.010085,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,26,7605,5021,15,0.021076,0.001801,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,27,7484,4930,18,0.020741,0.002161,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,28,7781,5255,434,0.021564,0.052107,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,29,7227,4746,22,0.020028,0.002641,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,30,7094,4721,11,0.019660,0.001321,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,31,6964,4542,16,0.019300,0.001921,360836,8329,33055
gcc,h32,h32/best-ev-w16.00,16.000,32,7684,5315,837,0.021295,0.100492,360836,8329,33055
gcc,coarse,coarse/best-ev-w16.00,16.000,1,24925,20072,828,0.199004,0.108136,125249,7657,33055
gcc,coarse,coarse/best-ev-w16.00,16.000,2,25136,20168,3482,0.200688,0.454747,125249,7657,33055
gcc,coarse,coarse/best-ev-w16.00,16.000,4,21051,15741,1318,0.168073,0.172130,125249,7657,33055
gcc,coarse,coarse/best-ev-w16.00,16.000,8,18612,13342,268,0.148600,0.035001,125249,7657,33055
gcc,coarse,coarse/best-ev-w16.00,16.000,16,18926,13653,1599,0.151107,0.208829,125249,7657,33055
gcc,coarse,coarse/best-ev-w16.00,16.000,32,16599,11137,162,0.132528,0.021157,125249,7657,33055
gcc,h32,h32/best-ev-w64.00,64.000,1,24352,19503,639,0.067498,0.077211,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,2,23909,18925,2906,0.066270,0.351136,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,3,20314,15392,1434,0.056306,0.173272,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,4,17836,13008,522,0.049437,0.063074,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,5,16314,11593,254,0.045219,0.030691,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,6,15110,10629,148,0.041881,0.017883,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,7,14043,9631,53,0.038924,0.006404,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,8,13342,9189,123,0.036981,0.014862,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,9,12576,8625,50,0.034858,0.006042,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,10,11974,8108,41,0.033189,0.004954,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,11,11388,7635,27,0.031565,0.003262,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,12,10994,7426,31,0.030473,0.003746,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,13,10671,7130,97,0.029578,0.011721,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,14,10211,6819,30,0.028303,0.003625,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,15,9892,6666,53,0.027418,0.006404,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,16,9628,6524,96,0.026687,0.011600,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,17,9306,6146,23,0.025794,0.002779,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,18,9030,6060,28,0.025029,0.003383,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,19,8939,5938,189,0.024777,0.022837,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,20,8594,5744,27,0.023821,0.003262,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,21,8416,5580,22,0.023327,0.002658,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,22,8240,5513,11,0.022839,0.001329,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,23,8103,5403,15,0.022460,0.001812,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,24,7939,5381,22,0.022005,0.002658,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,25,7822,5230,84,0.021681,0.010150,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,26,7605,5021,15,0.021079,0.001812,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,27,7484,4930,18,0.020744,0.002175,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,28,7779,5253,432,0.021562,0.052199,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,29,7227,4746,22,0.020032,0.002658,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,30,7094,4721,11,0.019663,0.001329,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,31,6964,4542,16,0.019303,0.001933,360780,8276,33055
gcc,h32,h32/best-ev-w64.00,64.000,32,7684,5315,837,0.021298,0.101136,360780,8276,33055
gcc,coarse,coarse/best-ev-w64.00,64.000,1,24790,19937,695,0.197937,0.090850,125242,7650,33055
gcc,coarse,coarse/best-ev-w64.00,64.000,2,24721,19755,3068,0.197386,0.401046,125242,7650,33055
gcc,coarse,coarse/best-ev-w64.00,64.000,4,21592,16280,1858,0.172402,0.242876,125242,7650,33055
gcc,coarse,coarse/best-ev-w64.00,64.000,8,18613,13342,268,0.148616,0.035033,125242,7650,33055
gcc,coarse,coarse/best-ev-w64.00,64.000,16,18927,13654,1599,0.151123,0.209020,125242,7650,33055
gcc,coarse,coarse/best-ev-w64.00,64.000,32,16599,11137,162,0.132535,0.021176,125242,7650,33055
gcc,h32,h32/best-ev-w256.00,256.000,1,24352,19503,639,0.067498,0.077211,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,2,23909,18925,2906,0.066270,0.351136,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,3,20314,15392,1434,0.056306,0.173272,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,4,17836,13008,522,0.049437,0.063074,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,5,16314,11593,254,0.045219,0.030691,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,6,15110,10629,148,0.041881,0.017883,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,7,14043,9631,53,0.038924,0.006404,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,8,13342,9189,123,0.036981,0.014862,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,9,12576,8625,50,0.034858,0.006042,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,10,11974,8108,41,0.033189,0.004954,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,11,11388,7635,27,0.031565,0.003262,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,12,10994,7426,31,0.030473,0.003746,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,13,10671,7130,97,0.029578,0.011721,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,14,10211,6819,30,0.028303,0.003625,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,15,9892,6666,53,0.027418,0.006404,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,16,9628,6524,96,0.026687,0.011600,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,17,9306,6146,23,0.025794,0.002779,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,18,9030,6060,28,0.025029,0.003383,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,19,8939,5938,189,0.024777,0.022837,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,20,8594,5744,27,0.023821,0.003262,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,21,8416,5580,22,0.023327,0.002658,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,22,8240,5513,11,0.022839,0.001329,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,23,8103,5403,15,0.022460,0.001812,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,24,7939,5381,22,0.022005,0.002658,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,25,7822,5230,84,0.021681,0.010150,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,26,7605,5021,15,0.021079,0.001812,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,27,7484,4930,18,0.020744,0.002175,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,28,7779,5253,432,0.021562,0.052199,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,29,7227,4746,22,0.020032,0.002658,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,30,7094,4721,11,0.019663,0.001329,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,31,6964,4542,16,0.019303,0.001933,360780,8276,33055
gcc,h32,h32/best-ev-w256.00,256.000,32,7684,5315,837,0.021298,0.101136,360780,8276,33055
gcc,coarse,coarse/best-ev-w256.00,256.000,1,24790,19937,695,0.197937,0.090850,125242,7650,33055
gcc,coarse,coarse/best-ev-w256.00,256.000,2,24721,19755,3068,0.197386,0.401046,125242,7650,33055
gcc,coarse,coarse/best-ev-w256.00,256.000,4,21592,16280,1858,0.172402,0.242876,125242,7650,33055
gcc,coarse,coarse/best-ev-w256.00,256.000,8,18613,13342,268,0.148616,0.035033,125242,7650,33055
gcc,coarse,coarse/best-ev-w256.00,256.000,16,18927,13654,1599,0.151123,0.209020,125242,7650,33055
gcc,coarse,coarse/best-ev-w256.00,256.000,32,16599,11137,162,0.132535,0.021176,125242,7650,33055
python,h32,h32/best-ev-w0.05,0.050,1,90905,58331,2990,0.068160,0.087920,1333702,34008,107021
python,h32,h32/best-ev-w0.05,0.050,2,88381,51671,5292,0.066267,0.155610,1333702,34008,107021
python,h32,h32/best-ev-w0.05,0.050,3,75607,39503,1365,0.056690,0.040138,1333702,34008,107021
